course_id,topic_id,topic_name,content_id,content_name,display_name,Concepts
345,564,"Loops for",484,JavaTutorial_4_6_6,"For with Multiple Variables 2","ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ForStatement:0.8170693164140133, AddAssignmentExpression:1.3222192947339193, ActualMethodParameter:0.10914446942506807, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, IntDataType:0.6288564478423063, LessEqualExpression:1.4191293077419758, MultiplyExpression:0.9542425094393249, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.11388278632306903, PostIncrementExpression:0.7907403776916642, java.lang.System.out.println:0.19511449636911166"
345,564,"Loops for",485,JavaTutorial_4_6_7,"For with Multiple Variables","LessExpression:0.7907403776916642, ActualMethodParameter:0.10914446942506807, StringAddition:0.49398918000695796, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.05426575787152426, PostIncrementExpression:0.7907403776916642, StringLiteral:0.1598540601849957, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ForStatement:0.8170693164140133, java.lang.System.out.println:0.19511449636911166, StringDataType:0.1558878729673943, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, IntDataType:0.2996534668351779"
345,564,"Loops for",486,JavaTutorial_4_6_8,"For with Multiple Variables 3","FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.05426575787152426, PostIncrementExpression:0.7907403776916642, ActualMethodParameter:0.10914446942506807, StringAddition:0.49398918000695796, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ForStatement:0.8170693164140133, PostDecrementExpression:1.4191293077419758, StringLiteral:0.1598540601849957, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, IntDataType:0.2996534668351779, LessExpression:0.7907403776916642, java.lang.System.out.println:0.19511449636911166, StringDataType:0.1558878729673943"
345,564,"Loops for",487,JavaTutorial_4_6_9,"For omitting elements","FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.11388278632306903, AddAssignmentExpression:1.3222192947339193, ActualMethodParameter:0.10914446942506807, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ForStatement:0.8170693164140133, PostIncrementExpression:0.7907403776916642, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, IntDataType:0.6288564478423063, LessEqualExpression:1.4191293077419758, java.lang.System.out.println:0.19511449636911166"
345,564,"Loops for",234,for1_v2,"For Loop","PublicMethodSpecifier:0.028488537811437533, IntDataType:0.2996534668351779, LessExpression:0.7907403776916642, ActualMethodParameter:0.10914446942506807, StringAddition:0.49398918000695796, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.05426575787152426, PostIncrementExpression:0.7907403776916642, StringLiteral:0.1598540601849957, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ForStatement:0.8170693164140133, java.lang.System.out.println:0.19511449636911166, StringDataType:0.1558878729673943, ClassDefinition:0.0"
345,565,"Nested Loops",482,JavaTutorial_4_6_14,"Print Out a Diamond","MinusAssignmentExpression:2.4983105537896004, ClassDefinition:0.0, PublicMethodSpecifier:0.028488537811437533, IntDataType:0.8365604035241229, NestedForLoops:2.4667763815806185, SubtractExpression:1.9912955993513233, java.lang.System.out.print:2.7353564748056094, StringDataType:0.43520144549454315, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.1514969433926647, LessExpression:2.0633879204410883, DivideExpression:2.9124828746757556, ActualMethodParameter:0.30470510603130574, GreaterExpression:1.2430380486862944, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ForStatement:2.2810610011145154, AddAssignmentExpression:1.3222192947339193, PostIncrementExpression:1.8869393043954308, StringLiteral:0.44627408621601317"
345,565,"Nested Loops",481,JavaTutorial_4_6_12,"Nested For Loop","LongDataType:4.525012024472629, NestedForLoops:1.4569178686313755, MultiplyAssignmentExpression:2.197280558125619, StringAddition:0.49398918000695796, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.14160312593692462, LessEqualExpression:2.402794786253313, java.lang.System.out.println:0.19511449636911166, StringDataType:0.1558878729673943, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ForStatement:1.3834186094084284, PostIncrementExpression:1.3388398410435476, ActualMethodParameter:0.10914446942506807, StringLiteral:0.1598540601849957, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533"
345,565,"Nested Loops",235,nested_loops_v2,"Nested Loops","VoidDataType:0.025554104472388137, ForStatement:1.3834186094084284, PostIncrementExpression:0.7907403776916642, java.lang.System.out.print:0.979796613911713, StringDataType:0.1558878729673943, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, IntDataType:0.5073574225169946, NestedForLoops:1.4569178686313755, GreaterExpression:1.2430380486862944, ActualMethodParameter:0.10914446942506807, java.lang.System.out.println:0.19511449636911166, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.09187991494111997, LessExpression:0.7907403776916642, PostDecrementExpression:1.4191293077419758, StringLiteral:0.1598540601849957, ClassDefinition:0.0, MethodDefinition:0.022639365465170848"
345,565,"Nested Loops",236,nested_loops2_v2,"Nested Loops2","StringLiteral:0.1598540601849957, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, IntDataType:0.5073574225169946, NestedForLoops:1.4569178686313755, java.lang.System.out.print:0.979796613911713, StringAddition:0.49398918000695796, java.lang.System.out.println:0.19511449636911166, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.09187991494111997, LessEqualExpression:2.402794786253313, ActualMethodParameter:0.10914446942506807, StringDataType:0.1558878729673943, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ForStatement:1.3834186094084284, PostIncrementExpression:1.3388398410435476, MultiplyExpression:0.9542425094393249"
345,566,Objects,535,ConstructorDemo,"Constructor Demo","ActualMethodParameter:0.30470510603130574, SimpleAssignmentExpression:0.09187991494111997, StringDataType:0.26394111259823055, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ObjectCreationStatement:0.9183794180941623, java.lang.System.out.print:1.6589398743667982, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, java.lang.System.out.println:0.40946967977750703, ConstructorCall:0.9183794180941623, StringLiteral:0.2706564513032853, ImportStatement:0.6349876936691446, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448"
345,566,Objects,536,AccessorMutatorDemo,"Accessor Mutator Demo","StringLiteral:0.3814588424215749, DoubleDataType:0.7993405494535817, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, SimpleAssignmentExpression:0.09187991494111997, ActualMethodParameter:0.3604588977059742, StringDataType:0.37199435222906685, ObjectMethodInvocation:0.5310033338297274, ImportStatement:0.6349876936691446, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ObjectCreationStatement:0.43761271343598884, java.lang.System.out.print:2.3380831348218836, java.lang.System.out.println:0.46560062245835854, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ConstructorCall:0.43761271343598884"
345,566,Objects,537,CopyDemo,"Copy Demo","ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ConstructorCall:0.43761271343598884, StringLiteral:0.5279316362215398, ObjectMethodInvocation:0.3136191229720017, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, SimpleAssignmentExpression:0.14160312593692462, ActualMethodParameter:0.4361120789616713, StringDataType:0.5148329654406659, IntDataType:0.5073574225169946, ImportStatement:0.6349876936691446, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ObjectCreationStatement:0.43761271343598884, java.lang.System.out.print:3.0172263952769685, java.lang.System.out.println:0.6443822271356691"
345,567,Classes,566,CashRegisterConstantField,"Cash Register Tester (Constant Field)","SimpleVariable:0.9130620603033284, AddExpression:2.084258988301393, StringAddition:0.49398918000695796, SubtractExpression:1.1760912590556813, ClassDefinition:0.0, MethodDefinition:0.05402419014886959, VoidDataType:0.05362815767166245, ConstructorCall:0.43761271343598884, DoubleDataType:2.639890182851069, FinalFieldSpecifier:4.823152627126459, PrivateFieldSpecifier:1.3245612472053185, ConstructorDefinition:0.640978057358332, StringLiteral:0.1598540601849957, IntDataType:0.2996534668351779, ReturnStatement:0.7659167939666319, PublicClassSpecifier:0.09985819730561223, PublicMethodSpecifier:0.06798203713598418, SimpleAssignmentExpression:0.19345467865625374, ObjectMethodInvocation:0.8183696295474735, PublicFieldSpecifier:4.525012024472629, ClassField:4.525012024472629, InstanceField:0.843713109192127, PublicConstructorSpecifier:0.7579478642953567, StringDataType:0.1558878729673943, MultiplyExpression:1.6156730144276399, FormalMethodParameter:0.16097746987610817, StaticMethodSpecifier:0.11809931207799448, ObjectCreationStatement:0.43761271343598884, ActualMethodParameter:0.2604508319364623, StaticFieldSpecifier:4.525012024472629, ClassConstantInitializationStatement:4.823152627126459"
345,567,Classes,541,thisReference,"This Reference","PublicClassSpecifier:0.05897785995933788, IntDataType:0.7150613781988112, ConstructorDefinition:1.0852701906170508, ThisReference:3.210631293467133, PublicMethodSpecifier:0.05978639553726891, ReturnStatement:1.2968098602481155, PrivateFieldSpecifier:0.7823072101548013, SimpleVariable:0.5392691614685069, PublicConstructorSpecifier:1.2833172894431153, SimpleAssignmentExpression:0.09187991494111997, VoidDataType:0.025554104472388137, SubtractExpression:1.1760912590556813, ClassDefinition:0.0, InstanceField:0.4983105537896005, FormalMethodParameter:0.07670662691976943, InstanceFieldInvocation:3.210631293467133, MethodDefinition:0.04751125057285596, AddExpression:0.9931605754696945"
345,567,Classes,211,Rectangle_v2,Rectangle,"MultiplyExpression:0.9542425094393249, ClassDefinition:0.0, InstanceField:1.0457606517558669, ConstructorDefinition:1.5295623238757696, ObjectCreationStatement:0.7409427319313319, FormalMethodParameter:0.183044591279173, VoidDataType:0.025554104472388137, PublicClassSpecifier:0.05897785995933788, IntDataType:0.8365604035241229, PublicConstructorSpecifier:1.8086867145908738, ConstructorCall:0.7409427319313319, MethodDefinition:0.03833177780702022, ReturnStatement:0.7659167939666319, PrivateFieldSpecifier:1.6417595247445318, SimpleVariable:1.1317168891575557, SimpleAssignmentExpression:0.17921728300652032, ActualMethodParameter:0.18479765068076517, PublicMethodSpecifier:0.04823528747371086"
345,567,Classes,539,BankAccountTester,"Bank Account Tester","ConstructorDefinition:1.0852701906170508, SubtractExpression:1.1760912590556813, FormalMethodParameter:0.183044591279173, StaticMethodSpecifier:0.11809931207799448, ObjectCreationStatement:0.43761271343598884, ActualMethodParameter:0.2604508319364623, StringDataType:0.1558878729673943, DoubleDataType:2.085829534690081, PublicConstructorSpecifier:1.2833172894431153, ReturnStatement:0.7659167939666319, ClassDefinition:0.0, MethodDefinition:0.05402419014886959, VoidDataType:0.05362815767166245, ConstructorCall:0.43761271343598884, java.lang.System.out.println:0.3303575594137351, PrivateFieldSpecifier:0.7823072101548013, SimpleVariable:0.5392691614685069, AddExpression:0.9931605754696945, PublicClassSpecifier:0.09985819730561223, PublicMethodSpecifier:0.06798203713598418, SimpleAssignmentExpression:0.14160312593692462, ObjectMethodInvocation:0.6581649454303579, StringLiteral:0.1598540601849957, InstanceField:0.4983105537896005"
345,567,Classes,212,Bicycle_v2,Bicycle,"ClassDefinition:0.0, InstanceField:1.0457606517558669, FormalMethodParameter:0.20016118041938452, SimpleAssignmentExpression:0.15986204685990157, VoidDataType:0.060979615405928396, PublicClassSpecifier:0.05897785995933788, IntDataType:0.9227653338806278, ConstructorDefinition:0.640978057358332, MethodDefinition:0.05402419014886959, SubtractExpression:1.1760912590556813, PrivateFieldSpecifier:1.6417595247445318, SimpleVariable:1.1317168891575557, PublicConstructorSpecifier:0.7579478642953567, PublicMethodSpecifier:0.06798203713598418, AddExpression:0.9931605754696945"
345,567,Classes,538,CounterDemo,"Counter Demo","ConstructorCall:0.43761271343598884, java.lang.System.out.print:0.979796613911713, StringDataType:0.1558878729673943, InstanceField:0.4983105537896005, AddExpression:0.9931605754696945, PublicClassSpecifier:0.09985819730561223, PublicMethodSpecifier:0.06798203713598418, SimpleAssignmentExpression:0.12949407201071567, ObjectMethodInvocation:0.6581649454303579, ActualMethodParameter:0.18479765068076517, java.lang.System.out.println:0.19511449636911166, SimpleVariable:0.5392691614685069, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ObjectCreationStatement:0.43761271343598884, IntDataType:0.6288564478423063, StringLiteral:0.1598540601849957, PrivateFieldSpecifier:0.7823072101548013, ReturnStatement:0.7659167939666319, ClassDefinition:0.0, MethodDefinition:0.05402419014886959, VoidDataType:0.05362815767166245"
345,568,Arrays,544,EnhancedForLoopDemo,"Enhanced For Loop Demo","PostIncrementExpression:0.7907403776916642, ForEachStatement:1.100370545117563, AddExpression:0.9931605754696945, StringAddition:0.49398918000695796, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, ArrayCreationStatement:1.3222192947339193, IntDataType:0.7150613781988112, LessExpression:0.7907403776916642, ArrayElement:1.021189299069938, java.lang.System.out.println:0.3303575594137351, StringLiteral:0.1598540601849957, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ArrayVariable:0.979796613911713, SimpleAssignmentExpression:0.14160312593692462, ArrayLength:1.1972805581256194, MultiplyExpression:0.9542425094393249, ActualMethodParameter:0.18479765068076517, StringDataType:0.1558878729673943, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ArrayDataType:1.1558878729673943, ForStatement:0.8170693164140133"
345,568,Arrays,239,use_array_v2,"Using an Array2","java.lang.System.out.println:0.19511449636911166, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ArrayVariable:0.979796613911713, SimpleAssignmentExpression:0.11388278632306903, LessExpression:0.7907403776916642, ArrayElement:1.7290237825382524, ActualMethodParameter:0.10914446942506807, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ArrayDataType:1.1558878729673943, IntDataType:0.2996534668351779, ArrayLength:1.1972805581256194, MultiplyExpression:0.9542425094393249, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, ArrayCreationStatement:1.3222192947339193, DoubleDataType:0.7993405494535817, ForStatement:0.8170693164140133, PostIncrementExpression:0.7907403776916642"
345,568,Arrays,237,array_declaration_v2,"Array Declaration","PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, ArrayCreationStatement:1.3222192947339193, DoubleDataType:0.7993405494535817, ArrayInitializer:1.1558878729673943, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ArrayVariable:1.6589398743667982, SimpleAssignmentExpression:0.09187991494111997, IntDataType:0.2996534668351779, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ArrayDataType:1.1558878729673943, ArrayInitializationStatement:1.1558878729673943"
345,568,Arrays,488,JavaTutorial_4_7_2,"For-Each 2","PublicMethodSpecifier:0.028488537811437533, ArrayInitializationStatement:1.1558878729673943, IntDataType:0.6288564478423063, java.lang.System.out.print:1.6589398743667982, StringDataType:0.26394111259823055, java.lang.System.out.println:0.3303575594137351, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ArrayInitializer:1.1558878729673943, SimpleAssignmentExpression:0.09187991494111997, ActualMethodParameter:0.18479765068076517, StringLiteral:0.2706564513032853, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ArrayVariable:0.979796613911713, ForEachStatement:1.8630892860370118, StringAddition:0.8363963873559003, MultiplyExpression:0.9542425094393249, PublicClassSpecifier:0.05897785995933788"
345,568,Arrays,491,JavaTutorial_4_7_6,"For-each with char array","ArrayVariable:0.979796613911713, SimpleAssignmentExpression:0.05426575787152426, ActualMethodParameter:0.10914446942506807, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, ArrayInitializationStatement:1.1558878729673943, ArrayDataType:1.1558878729673943, ForEachStatement:1.100370545117563, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ArrayInitializer:1.1558878729673943, CharDataType:2.9124828746757556, java.lang.System.out.println:0.19511449636911166, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137"
345,568,Arrays,238,using_array_v2,"Using an Array1","ArrayElement:1.021189299069938, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, ArrayCreationStatement:1.3222192947339193, IntDataType:0.5073574225169946, LessExpression:0.7907403776916642, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ArrayVariable:0.979796613911713, SimpleAssignmentExpression:0.11388278632306903, PostIncrementExpression:0.7907403776916642, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ArrayDataType:1.1558878729673943, ForStatement:0.8170693164140133"
345,568,Arrays,490,JavaTutorial_4_7_5,For-Each,"FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ArrayInitializer:1.1558878729673943, SimpleAssignmentExpression:0.09187991494111997, ActualMethodParameter:0.18479765068076517, StringAddition:0.8363963873559003, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ArrayVariable:0.979796613911713, ForEachStatement:1.100370545117563, StringLiteral:0.2706564513032853, AddAssignmentExpression:1.3222192947339193, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, ArrayInitializationStatement:1.1558878729673943, IntDataType:0.6288564478423063, java.lang.System.out.println:0.3303575594137351, StringDataType:0.26394111259823055"
345,568,Arrays,493,JavaTutorial_4_7_8,"For-each with break","FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.09187991494111997, ArrayVariable:0.979796613911713, ActualMethodParameter:0.10914446942506807, StringAddition:0.49398918000695796, EqualExpression:1.021189299069938, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ArrayInitializationStatement:1.1558878729673943, ForEachStatement:1.100370545117563, StringLiteral:0.1598540601849957, AddAssignmentExpression:1.3222192947339193, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, IntDataType:0.6288564478423063, ArrayInitializer:1.1558878729673943, java.lang.System.out.println:0.19511449636911166, StringDataType:0.1558878729673943, IfStatement:1.0833372058187825"
345,569,Two-dimensional_Arrays,549,TicTacToe,Tic-Tac-Toe,"ObjectMethodInvocation:0.3136191229720017, StringInitializationStatement:1.1972805581256194, AddExpression:0.9931605754696945, PublicClassSpecifier:0.05897785995933788, InstanceField:0.4983105537896005, FinalFieldSpecifier:3.4221709630981985, IntDataType:0.8827521891493604, PublicConstructorSpecifier:0.7579478642953567, LessExpression:1.8869393043954308, StringLiteral:0.4171292451032503, MethodDefinition:0.03833177780702022, IfStatement:1.0833372058187825, ActualMethodParameter:0.10914446942506807, StringVariable:0.6470522050705252, ReturnStatement:0.7659167939666319, MultiDimensionalArrayDataType:1.7201593034059568, SimpleVariable:0.5392691614685069, ClassField:3.210631293467133, SimpleAssignmentExpression:0.19345467865625374, ForStatement:1.9497679024028436, PostIncrementExpression:1.8869393043954308, StringDataType:0.43520144549454315, PublicMethodSpecifier:0.04823528747371086, java.lang.String.equals:1.4983105537896004, OverridingToString:1.4569178686313755, StringAddition:0.8363963873559003, ClassDefinition:0.0, PrivateFieldSpecifier:1.6417595247445318, StaticFieldSpecifier:3.210631293467133, ClassConstantInitializationStatement:3.4221709630981985, ConstructorDefinition:0.640978057358332, NestedForLoops:2.4667763815806185, ArrayElement:2.436858266006567, FormalMethodParameter:0.07670662691976943, VoidDataType:0.025554104472388137"
345,569,Two-dimensional_Arrays,492,JavaTutorial_4_7_7,"Multidimensional Array Iteration","AddAssignmentExpression:1.3222192947339193, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.14160312593692462, MultiDimensionalArrayDataType:1.7201593034059568, LessExpression:1.3388398410435476, AddExpression:0.9931605754696945, java.lang.System.out.println:0.3303575594137351, StringDataType:0.26394111259823055, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ArrayCreationStatement:1.3222192947339193, ForStatement:1.3834186094084284, PostIncrementExpression:1.3388398410435476, MultiplyExpression:0.9542425094393249, ActualMethodParameter:0.18479765068076517, StringAddition:0.8363963873559003, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, IntDataType:0.8365604035241229, ArrayVariable:0.979796613911713, NestedForLoops:1.4569178686313755, ArrayElement:1.021189299069938, ForEachStatement:1.8630892860370118, StringLiteral:0.2706564513032853"
345,569,Two-dimensional_Arrays,244,use_2darray_v2,"Use 2D Array","FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ArrayInitializer:1.1558878729673943, IntDataType:0.2996534668351779, ActualMethodParameter:0.10914446942506807, StringAddition:0.49398918000695796, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ArrayVariable:0.979796613911713, SimpleAssignmentExpression:0.05426575787152426, StringLiteral:0.1598540601849957, ArrayElement:1.021189299069938, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, ArrayInitializationStatement:1.1558878729673943, MultiDimensionalArrayDataType:1.7201593034059568, java.lang.System.out.println:0.19511449636911166, StringDataType:0.1558878729673943"
345,569,Two-dimensional_Arrays,243,create_2d_array_v2,"Create 2D Array","PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, ArrayCreationStatement:1.3222192947339193, IntDataType:0.6288564478423063, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ArrayVariable:0.979796613911713, SimpleAssignmentExpression:0.11388278632306903, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, MultiDimensionalArrayDataType:1.7201593034059568, ArrayElement:1.7290237825382524"
345,570,ArrayList,547,GradeBook,"Grade Book","ClassDefinition:0.0, InstanceField:0.4983105537896005, PublicConstructorSpecifier:0.7579478642953567, FormalMethodParameter:0.07670662691976943, VoidDataType:0.025554104472388137, ActualMethodParameter:0.28480571645027714, ReturnStatement:2.138255462197138, IntDataType:0.2996534668351779, PostIncrementExpression:0.7907403776916642, SubtractExpression:1.1760912590556813, java.util.ArrayList:1.6156730144276399, PublicClassSpecifier:0.05897785995933788, SimpleVariable:0.5392691614685069, SimpleAssignmentExpression:0.1514969433926647, MethodDefinition:0.05402419014886959, DoubleDataType:2.354785437186757, ForEachStatement:1.100370545117563, IfStatement:1.8342493356277607, ForStatement:0.8170693164140133, IfElseIfStatement:1.3521825181113625, ImportStatement:0.6349876936691446, PrivateFieldSpecifier:0.7823072101548013, ConstructorDefinition:0.640978057358332, GenericObjectCreationStatement:0.9931605754696945, PublicMethodSpecifier:0.06798203713598418, ObjectMethodInvocation:1.002710767888714, AddExpression:0.9931605754696945, EqualExpression:2.143080412084546, LessExpression:1.3388398410435476, IfElseStatement:1.1558878729673943"
345,570,ArrayList,548,Bank,Bank,"PostIncrementExpression:1.3388398410435476, LessExpression:0.7907403776916642, PrivateFieldSpecifier:0.7823072101548013, ConstructorDefinition:0.640978057358332, GenericObjectCreationStatement:0.9931605754696945, PublicMethodSpecifier:0.0743390706349775, ActualMethodParameter:0.22905192477560865, AddExpression:0.9931605754696945, ClassDefinition:0.0, IfStatement:2.585161465436739, EqualExpression:1.7290237825382524, GreaterExpression:1.2430380486862944, InstanceField:0.4983105537896005, PublicConstructorSpecifier:0.7579478642953567, FormalMethodParameter:0.16097746987610817, VoidDataType:0.025554104472388137, DoubleDataType:1.6775058999140056, java.util.ArrayList:1.6156730144276399, ReturnStatement:2.138255462197138, PublicClassSpecifier:0.05897785995933788, GreaterEqualExpression:1.3521825181113625, ForStatement:0.8170693164140133, SimpleVariable:0.5392691614685069, SimpleAssignmentExpression:0.16710822908031134, MethodDefinition:0.059076018558268086, ObjectMethodInvocation:1.002710767888714, ForEachStatement:2.3092511480721445, ImportStatement:0.6349876936691446, IntDataType:0.7150613781988112"
345,570,ArrayList,241,arraylist2_v2,"ArrayList Demo","java.util.ArrayList:1.6156730144276399, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.05426575787152426, ActualMethodParameter:0.4047131718008177, StringAddition:1.2890340946423895, ImportStatement:0.6349876936691446, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, GenericObjectCreationStatement:0.9931605754696945, StringLiteral:0.5817180893849673, ClassDefinition:0.0, PublicMethodSpecifier:0.028488537811437533, StringDataType:0.5780400587061422, ObjectMethodInvocation:1.0929333671458092, java.lang.System.out.println:0.5091391640910456"
345,570,ArrayList,546,ArrayListTester,"ArrayList Tester","ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ObjectMethodInvocation:1.0357538404051994, ConstructorCall:1.044272750426675, StringDataType:0.3271482058637069, java.util.ArrayList:1.6156730144276399, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, SimpleAssignmentExpression:0.11388278632306903, ActualMethodParameter:0.3803582872870028, java.lang.System.out.println:0.5091391640910456, StringAddition:1.036691763631685, ImportStatement:0.6349876936691446, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, GenericObjectCreationStatement:0.9931605754696945, ObjectCreationStatement:1.044272750426675, StringLiteral:0.3354716950977236, SubtractExpression:1.1760912590556813"
345,570,ArrayList,489,JavaTutorial_4_7_4,"For-Each with ArrayList","DoubleDataType:1.3534011976145695, java.lang.System.out.println:0.19511449636911166, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, ConstructorCall:0.43761271343598884, ObjectMethodInvocation:0.7483875446874532, ForEachStatement:1.100370545117563, java.util.ArrayList:1.6156730144276399, PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, SimpleAssignmentExpression:0.11388278632306903, LessExpression:0.7907403776916642, ActualMethodParameter:0.28480571645027714, AddExpression:0.9931605754696945, ImportStatement:0.6349876936691446, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, ObjectCreationStatement:0.43761271343598884, GreaterExpression:1.2430380486862944"
345,570,ArrayList,240,arraylist1_v2,"Create ArrayList","PublicClassSpecifier:0.05897785995933788, PublicMethodSpecifier:0.028488537811437533, java.util.ArrayList:1.6156730144276399, FormalMethodParameter:0.07670662691976943, StaticMethodSpecifier:0.11809931207799448, SimpleAssignmentExpression:0.09187991494111997, ClassDefinition:0.0, MethodDefinition:0.022639365465170848, VoidDataType:0.025554104472388137, GenericObjectCreationStatement:1.681567028199806"
