1,"def is_palindrome_v1(s):
    """""" (str) -> bool

    Return True if and only if s is a palindrome.

    >>> is_palindrome_v1('noon')
    True
    >>> is_palindrome_v1('racecar')
    True
    >>> is_palindrome_v1('dented')
    False
    """"""

    return reverse(s) == s


def reverse(s):
    """""" (str) -> str

    Return a reversed version of s.

    >>> reverse('hello')
    'olleh'
    >>> reverse('a')
    'a'
    """"""

    rev = ''

    # For each character in s, add that char to the beginning of rev.
    for ch in s:
        rev = ch + rev

    return rev
",palindrome_v1.py,8,"Add:1,Str:3,arg:2,FunctionDef:2,Return:2,Call:1,For:1,Eq:1,Assign:2"
1,"def is_palindrome_v2(s):
    """""" (str) -> bool

    Return True if and only if s is a palindrome.

    >>> is_palindrome_v2('noon')
    True
    >>> is_palindrome_v2('racecar')
    True
    >>> is_palindrome_v2('dented')
    False
    """"""

    # The number of chars in s.
    n = len(s)

    # Compare the first half of s to the reverse of the second half.
    # Omit the middle character of an odd-length string.
    return s[:n // 2] == reverse(s[n - n // 2:])

def reverse(s):
    """""" (str) -> str

    Return a reversed version of s.

    >>> reverse('hello')
    'olleh'
    >>> reverse('a')
    'a'
    """"""

    rev = ''

    # For each character in s, add that char to the beginning of rev.
    for ch in s:
        rev = ch + rev

    return rev

",palindrome_v2.py,8,"Slice:1,For:1,Int:1,FloorDiv:1,Call:2,Eq:1,Sub:1,Add:1,Str:3,arg:2,FunctionDef:2,Assign:3,Return:2"
1,"def is_palindrome_v3(s):
    """""" (str) -> bool

    Return True if and only if s is a palindrome.

    >>> is_palindrome_v3('noon')
    True
    >>> is_palindrome_v3('racecar')
    True
    >>> is_palindrome_v3('dented')
    False
    """"""

    # s[i] and s[j] are the next pair of characters to compare.
    i = 0
    j = len(s) - 1

    # The characters in s[:i] have been successfully compared to those in s[j:].
    while i < j and s[i] == s[j]:
        i = i + 1
        j = j - 1

    # If we exited because we successfully compared all pairs of characters,
    # then j <= i.
    return j <= i
",palindrome_v3.py,8,"Sub:2,And:1,Int:4,Index:1,Add:1,Eq:1,Call:1,LtE:1,While:1,Str:1,arg:1,FunctionDef:1,Assign:4,Lt:1,Return:1"
1,"""""""
A restaurant recommendation system.

Here are some example dictionaries.  These correspond to the information in
restaurants_small.txt.

Restaurant name to rating:
# dict of {str: int}
{'Georgie Porgie': 87,
 'Queen St. Cafe': 82,
 'Dumplings R Us': 71,
 'Mexican Grill': 85,
 'Deep Fried Everything': 52}

Price to list of restaurant names:
# dict of {str, list of str}
{'$': ['Queen St. Cafe', 'Dumplings R Us', 'Deep Fried Everything'],
 '$$': ['Mexican Grill'],
 '$$$': ['Georgie Porgie'],
 '$$$$': []}

Cuisine to list of restaurant names:
# dict of {str, list of str}
{'Canadian': ['Georgie Porgie'],
 'Pub Food': ['Georgie Porgie', 'Deep Fried Everything'],
 'Malaysian': ['Queen St. Cafe'],
 'Thai': ['Queen St. Cafe'],
 'Chinese': ['Dumplings R Us'],
 'Mexican': ['Mexican Grill']}

With this data, for a price of '$' and cuisines of ['Chinese', 'Thai'], we
would produce this list:

    [[82, 'Queen St. Cafe'], [71, 'Dumplings R Us']]
""""""

# The file containing the restaurant data.
FILENAME = 'restaurants_small.txt'


def recommend(file, price, cuisines_list):
    """"""(file open for reading, str, list of str) -> list of [int, str] list

    Find restaurants in file that are priced according to price and that are
    tagged with any of the items in cuisines_list.  Return a list of lists of
    the form [rating%, restaurant name], sorted by rating%.
    """"""

    # Read the file and build the data structures.
    # - a dict of {restaurant name: rating%}
    # - a dict of {price: list of restaurant names}
    # - a dict of {cusine: list of restaurant names}
    name_to_rating, price_to_names, cuisine_to_names = read_restaurants(file)


    # Look for price or cuisines first?
    # Price: look up the list of restaurant names for the requested price.
    names_matching_price = price_to_names[price]

    # Now we have a list of restaurants in the right price range.
    # Need a new list of restaurants that serve one of the cuisines.
    names_final = filter_by_cuisine(names_matching_price, cuisine_to_names, cuisines_list)

    # Now we have a list of restaurants that are in the right price range and serve the requested cuisine.
    # Need to look at ratings and sort this list.
    result = build_rating_list(name_to_rating, names_final)

    # We're done!  Return that sorted list.
    return result

def build_rating_list(name_to_rating, names_final):
    """""" (dict of {str: int}, list of str) -> list of list of [int, str]

    Return a list of [rating%, restaurant name], sorted by rating%

    >>> name_to_rating = {'Georgie Porgie': 87,
     'Queen St. Cafe': 82,
     'Dumplings R Us': 71,
     'Mexican Grill': 85,
     'Deep Fried Everything': 52}
    >>> names = ['Queen St. Cafe', 'Dumplings R Us']
    [[82, 'Queen St. Cafe'], [71, 'Dumplings R Us']]
    """"""

def filter_by_cuisine(names_matching_price, cuisine_to_names, cuisines_list):
    """""" (list of str, dict of {str: list of str}, list of str) -> list of str

    >>> names = ['Queen St. Cafe', 'Dumplings R Us', 'Deep Fried Everything']
    >>> cuis = 'Canadian': ['Georgie Porgie'],
     'Pub Food': ['Georgie Porgie', 'Deep Fried Everything'],
     'Malaysian': ['Queen St. Cafe'],
     'Thai': ['Queen St. Cafe'],
     'Chinese': ['Dumplings R Us'],
     'Mexican': ['Mexican Grill']}
    >>> cuisines = ['Chinese', 'Thai']
    >>> filter_by_cuisine(names, cuis, cuisines)
    ['Queen St. Cafe', 'Dumplings R Us']
    """"""

def read_restaurants(file):
    """""" (file) -> (dict, dict, dict)

    Return a tuple of three dictionaries based on the information in the file:

    - a dict of {restaurant name: rating%}
    - a dict of {price: list of restaurant names}
    - a dict of {cusine: list of restaurant names}
    """"""

    name_to_rating = {}
    price_to_names = {'$': [], '$$': [], '$$$': [], '$$$$': []}
    cuisine_to_names = {}

",restaurants.py,8,"Dict:3,Index:1,Str:7,arg:4,Tuple:1,FunctionDef:4,Return:1,List:1,Call:3,Assign:8"
2,"def increment_count(d, k): 
    '''(dict of (object: int), object) -> None
    Increment the associated with k in d. If k is not a key in d, add k with value 1.
    k is immutable.
    '''

    d[k] = d.get(k, 0) + 1


if __name__ == '__main__':
    import doctest
    doctest.testmod()
",day2.increment_count.py,8,"Attribute:2,Import:1,Int:1,alias:1,Index:1,Call:2,Eq:1,Add:1,Str:2,arg:1,FunctionDef:1,If:1,Assign:1"
2,"def indices(s, substr): 
    '''(str, str) -> list of int 
    Return the indices in s at which non-overlapping 
    copies of substr start. substr is non-empty.

    >>> indices('A Coool pool look', 'oo') 
    [3, 9, 14] 
    '''

    index = 0
    indices = []
    while index != -1:
        indices.append(big.find(small, index))
        index = big.find(small, index + len(small))
    return indices


if __name__ == '__main__':
    import doctest
    doctest.testmod()
",day2.indices.py,8,"Attribute:3,Import:1,Int:2,Assign:3,alias:1,Add:1,NotEq:1,Call:3,Eq:1,While:1,USub:1,Str:2,arg:1,FunctionDef:1,If:1,List:1,Return:1"
2,"def insert_after(L, item1, item2): 
    '''(list, object, object) -> None

    Insert item2 after each occurrence of item1 in list L.
    '''

    index = 0
    while index < len(L):
        if L[index] == item1:
            L.insert(index + 1, item2)
            index += 1
        index += 1

    # Bad version ... run at your peril when item1 == item2
    # for item in L:
    #     if item == item1:
    #         L.insert(L.index(item) + 1, item2)


if __name__ == '__main__':
    import doctest
    doctest.testmod()
",day2.insert_after.py,8,"Attribute:2,Import:1,Int:4,alias:1,Add:3,Index:1,Call:3,Eq:2,While:1,AugAssign:2,Str:2,arg:1,FunctionDef:1,If:2,Lt:1,Assign:1"
2,"def ourmax(num1, num2):
    '''(number, number) -> number
    Return the larger of num1 and num2.


    '''

    if num1 > num2:
        return num1
    else:
        return num2


if __name__ == '__main__':
    import doctest
    doctest.testmod()
",day2.max.py,8,"Attribute:1,Str:2,arg:1,Import:1,alias:1,FunctionDef:1,If:2,Gt:1,Call:1,Eq:1,Return:2"
2,"def to_dict(lst):
    '''(list of object) -> dict
    Return a dict whose key/value pairs are the pairs
    of elements in lst. lst has even length.
  
    >>> r = to_dict([3, 4, 1, 2])
    >>> r == {3: 4, 1: 2}
    True
    '''

    d = {}
    for i in range(0, len(lst), 2):
        d[lst[i]] = lst[i + 1]
    return d


def make_all_values_equal(d, v):
    '''(dict, object) -> NoneType
    Modify d so that each of its values equals v.
    '''

    for key in d:
        d[key] = v


if __name__ == '__main__':
    import doctest
    doctest.testmod()
",day3.dict.py,8,"For:2,Attribute:1,Import:1,Int:2,alias:1,Index:2,Call:2,Eq:1,Add:1,Dict:1,Str:3,arg:2,FunctionDef:2,Assign:3,If:1,Return:1"
2,"def average_grade(grade_list):
    '''(list of list of [str, int]) -> float
    Return the average grade for all the students in grade_list where the inner
    lists contain a student ID and a grade.
    >>> average_grade([['998765', 70], ['111234', 90], ['444567', 83]])
    81.0
    '''

    total = 0
    for item in grade_list:        
        total += item[1]
    return total / len(grade_list)


def student_ids(grade_list):
    ''' (list of list of [str, int]) -> list of str
    Return the student IDs for all the students in grade_list where the inner
    lists contain a student ID and a grade.
    
    >>> student_ids([['998765', 70], ['111234', 90], ['444567', 83]])
    ['998765', '111234', '444567']
    '''

    id_list = []
    for student in grade_list:
        id_list.append(student[0])
    return id_list


if __name__ == ""__main__"":
    import doctest
    doctest.testmod()
",day3.nested_list_examples.py,8,"For:2,Attribute:2,Import:1,Int:3,Assign:2,Div:1,alias:1,Index:2,Call:3,Eq:1,Add:1,AugAssign:1,Str:3,arg:2,FunctionDef:2,If:1,List:1,Return:2"
2,"def abs(n):
    '''(number) -> number
    Return absolute value of n.

    >>> abs(8)
    8
    '''

    # try breaking this code and running doctest
    # to see the example in the docstring fail
    if n < 0:
        n = -n
    return n


if __name__ == '__main__':
    import doctest
    doctest.testmod()
",day3.numbers.py,8,"USub:1,Int:1,Import:1,alias:1,Call:1,Eq:1,Attribute:1,Str:2,arg:1,Return:1,Lt:1,If:2,FunctionDef:1,Assign:1"
2,"def choose_chars(s1, s2, mask):
    '''(str, str, str) -> str
    Return a string where index i is s1[i] if mask[i] is 0 and s2[i] if mask[i] is 1.
    Note: s1, s2, and mask are all of the same length.
    Note: mask consists only of characters 0 and 1.
    '''

    sout = ''
    for index in range(len(mask)):
        if mask[index] == '0':
            sout += s1[index]
        else:
            sout += s2[index]
    return sout


if __name__ == '__main__':
    import doctest
    doctest.testmod()
",day3.strings.py,8,"For:1,Attribute:1,Import:1,alias:1,Index:3,Call:2,Eq:2,Add:2,AugAssign:2,Str:4,arg:1,Return:1,FunctionDef:1,If:2,Assign:1"
1,"def get_divisors(num, possible_divisors):
    ''' (int, list of int) -> list of int

    Return a list of the values from possible_divisors
    that are divisors of num.

    >>> get_divisors(8, [1, 2, 3])
    [1, 2]
    >>> get_divisors(4, [-2, 0, 2])
    [-2, 2]
    '''

    divisors = []
    for item in possible_divisors:
        # if item != 0 and num % item == 0:
        if num % item == 0:
            divisors.append(item)

    return divisors


if __name__ == '__main__':
    import doctest
    doctest.testmod()
",divisors.pyday2.max.py,9,"For:1,Attribute:2,Int:1,Import:1,Assign:1,alias:1,Call:2,Eq:2,Mod:1,Str:2,arg:1,FunctionDef:1,If:2,List:1,Return:1"
1,"def remove_shared(L1, L2):
    """""" (list list)

    Remove items from L1 that are in both L1 and L2.

    >>> list_1 = [1, 2, 3, 4, 5, 6]
    >>> list_2 = [2, 4, 5, 7]
    >>> remove_shared(list_1, list_2)
    >>> list_1
    [1, 3, 6]
    >>> list_2
    [2, 4, 5, 7]
    """"""

    for v in L2:
        if v in L1:
            L1.remove(v)


if __name__ == '__main__':
    import doctest
    doctest.testmod()
",duplicates.py,9,"For:1,Attribute:2,Str:2,arg:1,Import:1,alias:1,FunctionDef:1,If:2,In:1,Call:2,Eq:1"
1,"def is_palindrome_v1(s):
    """""" (str) -> bool

    Return True if and only if s is a palindrome.

    >>> is_palindrome_v1('noon')
    True
    >>> is_palindrome_v1('racecar')
    True
    >>> is_palindrome_v1('dented')
    False
    """"""

    return reverse(s) == s


def reverse(s):
    """""" (str) -> str

    Return a reversed version of s.

    >>> reverse('hello')
    'olleh'
    >>> reverse('a')
    'a'
    """"""

    rev = ''

    # For each character in s, add that char to the beginning of rev.
    for ch in s:
        rev = ch + rev

    return rev

if __name__ == '__main__':
    word = input('Enter a word: ')
    if is_palindrome_v1(word):
        print(word, 'is a palindrome.')
    else:
        print(word, 'is not a palindrome.')",palindrome_v1.py,9,"Add:1,For:1,Str:7,arg:2,Return:2,FunctionDef:2,If:2,Call:5,Eq:2,Assign:3"
1,"import palindrome_v1

def is_palindrome_v2(s):
    """""" (str) -> bool

    Return True if and only if s is a palindrome.

    >>> is_palindrome_v2('noon')
    True
    >>> is_palindrome_v2('racecar')
    True
    >>> is_palindrome_v2('dented')
    False
    """"""

    # The number of chars in s.
    n = len(s)

    # Compare the first half of s to the reverse of the second half.
    # Omit the middle character of an odd-length string.
    return s[:n // 2] == palindrome_v1.reverse(s[n - n // 2:])
",palindrome_v2.py,9,"Slice:1,Attribute:1,Import:1,Int:1,alias:1,FloorDiv:1,Call:2,Eq:1,Sub:1,Str:1,arg:1,FunctionDef:1,Return:1,Assign:1"
1,"import unittest
import divisors


class TestDivisors(unittest.TestCase):
    """"""Example unittest test methods for get_divisors.""""""

    def test_divisors_example_1(self):
        """"""Test get_divisors with 8 and [1, 2, 3].""""""

        actual = divisors.get_divisors(8, [1, 2, 3])
        expected = [1, 2]
        self.assertEqual(expected, actual)

    def test_divisors_example_2(self):
        """"""Test get_divisors with 4 and [-2, 0, 2].""""""

        actual = divisors.get_divisors(4, [-2, 0, 2])
        expected = [-2, 2]
        self.assertEqual(expected, actual)


if __name__ == '__main__':
    unittest.main(exit=False)
",test_divisors.py,9,"Attribute:6,Int:4,Import:2,alias:2,Call:5,Eq:1,USub:2,Str:4,arg:2,keyword:1,False:1,ClassDef:1,FunctionDef:2,If:1,List:4,Assign:4"
1,"import unittest
import duplicates


class TestRemoveShared(unittest.TestCase):
    """"""Tests for function duplicates.remove_shared.""""""

    def test_general_case(self):
        """"""
        Test remove_shared where there are items that
        appear in both lists, and items that appear in
        only one or the other list.
        """"""

        list_1 = [1, 2, 3, 4, 5, 6]
        list_2 = [2, 4, 5, 7]
        list_1_expected = [1, 3, 6]
        list_2_expected = [2, 4, 5, 7]

        duplicates.remove_shared(list_1, list_2)

        self.assertEqual(list_1, list_1_expected)
        self.assertEqual(list_2, list_2_expected)

if __name__ == '__main__':
    unittest.main(exit=False)
",test_duplicates.py,9,"Attribute:5,Import:2,Int:4,alias:2,Call:4,Eq:1,Str:3,arg:1,keyword:1,False:1,ClassDef:1,FunctionDef:1,If:1,List:4,Assign:4"
1,"def collect_vowels(s):
    """""" (str) -> str

    Return the vowels (a, e, i, o, and u) from s.

    >>> collect_vowels('Happy Anniversary!')
    'aAiea'
    >>> collect_vowels('xyz')
    ''
    """"""

    vowels = ''

    for char in s:
        if char in 'aeiouAEIOU':
            vowels = vowels + char

    return vowels


def count_vowels(s):
    """""" (str) -> int

    Return the number of vowels (a, e, i, o, and u) in s.

    >>> count_vowels('Happy Anniversary!')
    5
    >>> count_vowels('xyz')
    0
    """"""

    num_vowels = 0

    for char in s:
        if char in 'aeiouAEIOU':
            num_vowels = num_vowels + 1

    return num_vowels
",vowels.py,9,"Return:2,For:2,In:2,Str:5,arg:2,Int:2,FunctionDef:2,If:2,Add:2,Assign:4"
1,"class WordplayStr(str):
    """"""A string that can report whether it has interesting properties.""""""

    
    def same_start_and_end(self):
        """""" (WordplayStr) -> bool

        Precondition: len(self) != 0

        Return whether self starts and ends with the same letter.

        >>> s = WordplayStr('abracadabra')
        >>> s.same_start_and_end()
        True
        >>> s = WordplayStr('canoe')
        >>> s.same_start_and_end()
        False
        """"""

        return self[0] == self[-1]

if __name__ == '__main__':
    import doctest
    doctest.testmod()
",wordplay.py,9,"Attribute:1,Int:1,Import:1,alias:1,Index:1,Call:1,Eq:2,USub:1,ClassDef:1,arg:1,Str:3,FunctionDef:1,If:1,Return:1"
2,"def count_occurrences(L):
    '''(list of v) -> dict of {v:int}
    Return a dictionary in which the keys are
    the items in L and their associated values
    are integers denoting the number of times the item is
    contained in L.

    >>> count_occurrences([8, 9, 8, 8, 9])
    {8: 3, 9: 2}
    '''
    d = {}
    for element in L:
        d[element] = d.get(element, 0) + 1
    return d

",day1.occurrences.py,9,"For:1,Attribute:1,Int:1,Index:1,Call:1,Add:1,Dict:1,Str:1,arg:1,FunctionDef:1,Assign:2,Return:1"
2,"import random


def associate_pair(d, key, value):
    '''(dict of {object: list}, object, object) -> NoneType
    key is immutable. Add the key-value pair to d.
    If key occurs in d, append value to its
    list of values. Otherwise, insert this new key and make its value be a
    list of one element: [value].
    '''

    if key in d:
        d[key].append(value)
    else:
        d[key] = [value]

    # Alternately:
    # d.setdefault(key, []).append(value)


def make_dictionary(f):
    '''(file) -> dict of {str: list of str}
    Return a dictionary where the keys are words in f and the value
    for a key is the list of words that were found to follow the key in f.
    '''

    d = {}
    context = ''

    for line in f:
        word_list = line.split()

        for word in word_list:
            # We have a word and its context.  Remember that in the dictionary
            associate_pair(d, context, word)
            # The current word becomes the context for the next word.
            context = word

    return d


def mimic_text(word_dict, num_words):
    '''(dict of {str: list of str}, int) -> str
    Based on the word patterns in word_dict, return a string that mimics
    that text, and has num_words words.
    '''

    story = ''
    context = ''

    for i in range(num_words):
        # Choose the next word, based on context
        follow_words = word_dict[context]
        word = follow_words[random.randint(0, len(follow_words) - 1)]

        story = story + ' ' + word # add to story
        context = word

    return story


if __name__ == '__main__':
    # Read a text and remember the words and what comes after them in a dict
    f = open(input(""Training text: ""))
    d = make_dictionary(f)
    f.close()
    print(mimic_text(d, 100))
",ll1.py,9,"For:3,Attribute:4,Import:1,Int:2,alias:1,In:1,Call:9,Eq:1,Sub:1,Add:1,Dict:1,Str:9,arg:3,Return:2,Index:4,FunctionDef:3,If:2,List:1,Assign:13"
2,"import random


def associate_pair(d, key, value):
    '''(dict of {object: list}, object, object) -> NoneType
    key is immutable. Add the key-value pair to d.
    If key occurs in d, append value to its
    list of values. Otherwise, insert this new key and make its value be a
    list of one element: [value].
    '''

    if key in d:
        d[key].append(value)
    else:
        d[key] = [value]

    # Alternately:
    # d.setdefault(key, []).append(value)


def random_element(lst):
    '''(list of object) -> object
    Return a random element of nonempty lst.
    '''

    return lst[random.randint(0, len(lst) - 1)]


def make_dictionary(f, context_length):
    '''(file, int) -> dict of {tuple of str:list of str}
    Return a dictionary where the keys are tuples of length context_length
    containing words in f and the value for a key is the list of words
    that were found to follow the key in f.
    '''

    d = {}
    context = ('',) * context_length

    for line in f:
        word_list = line.split()

        for word in word_list:
            # We have a word and its context.  Remember that in the dictionary
            associate_pair(d, context, word)
            # Roll the context forward.
            context = context[1:] + (word,)

    return d


def mimic_text(word_dict, num_words, context_length):
    '''(dict of {tuple of str:list of str}, int, int) -> str
    Based on the word patterns in word_dict, return a string that mimics
    that text, and has num_words words. context_length
    is the length of the tuples in word_dict.
    '''

    story = ''
    context = random_element(list(word_dict.keys()))

    for i in range(num_words):
        # Choose the next word, based on context
        if context not in d: # start at new context
            context = random_element(list(word_dict.keys()))

        word = random_element(word_dict[context])

        story = story + ' ' + word # add to story
        context = context[1:] + (word,)

    return story


if __name__ == '__main__':
    # Read a text and remember the words and what comes after them in a dict
    f = open(input(""Training text: ""))
    d = make_dictionary(f)
    f.close()
    print(mimic_text(d, 100))
",ll2.py,9,"Import:1,Mult:1,Index:4,Call:12,Sub:1,Add:3,Dict:1,Str:9,FunctionDef:4,If:3,Return:3,Slice:2,For:3,Attribute:6,NotIn:1,Int:4,alias:1,Eq:1,Tuple:3,arg:4,In:1,List:1,Assign:13"
1,"def binary_search(L, v):
    """""" (list, object) -> int

    Precondition: L is sorted from smallest to largest, and
    all the items in L can be compared to v.

    Return the index of the first occurrence of v in L, or
    return -1 if v is not in L.

    >>> binary_search([2, 3, 5, 7], 2)
    0
    >>> binary_search([2, 3, 5, 5], 5)
    2
    >>> binary_search([2, 3, 5, 7], 8)
    -1
    """"""

    b = 0
    e = len(L) - 1

    while b <= e:
        m = (b + e) // 2
        if L[m] < v:
            b = m + 1
        else:
            e = m - 1

    if b == len(L) or L[b] != v:
        return -1
    else:
        return b

if __name__ == '__main__':
    import doctest
    doctest.testmod()
",binary (1).py,10,"FloorDiv:1,Or:1,Import:1,Index:2,Call:3,Sub:2,Add:2,USub:1,Str:2,FunctionDef:1,If:3,Return:2,Attribute:1,Int:6,alias:1,While:1,Eq:2,LtE:1,arg:1,NotEq:1,Lt:1,Assign:5"
1,"def bubble_sort(L):
    """""" (list) -> NoneType

    Sort the items of L from smallest to largest.

    >>> L = [7, 3, 5, 2]
    >>> bubble_sort(L)
    >>> L
    [2, 3, 5, 7]
    """"""

    # The index of the last unsorted item.
    end = len(L) - 1

    while end != 0:

        # Bubble once through the unsorted section to move the largest item
        # to index end.
        for i in range(end):
            if L[i] > L[i + 1]:
                L[i], L[i + 1] = L[i + 1], L[i]

        end = end - 1

    
if __name__ == '__main__':
    import doctest
    doctest.testmod()
",bubble.py,10,"For:1,Index:2,Import:1,Int:5,alias:1,NotEq:1,While:1,Eq:1,Call:3,Sub:2,Add:2,Attribute:1,Str:2,arg:1,Tuple:1,FunctionDef:1,If:2,Gt:1,Assign:3"
1,"def insert(L, i):
    """""" (list, int) -> NoneType

    Precondition: L[:i] is sorted from smallest to largest.

    Move L[i] to where it belongs in L[:i + 1].

    >>> L = [7, 3, 5, 2]
    >>> insert(L, 1)
    >>> L
    [3, 7, 5, 2]
    """"""

    # The value to be inserted into the sorted part of the list.
    value = L[i]

    # Find the index, j, where the value belongs.
    # Make room for the value by shifting.
    j = i
    while j != 0 and L[j - 1] > value:
        # Shift L[j - 1] one position to the right to L[j].
        L[j] = L[j - 1]
        j = j - 1


    # Put the value where it belongs.
    L[j] = value    


def insertion_sort(L):
    """""" (list) -> NoneType

    Sort the items of L from smallest to largest.

    >>> L = [7, 3, 5, 2]
    >>> insertion_sort(L)
    >>> L
    [2, 3, 5, 7]
    """"""

    for i in range(len(L)):
        insert(L, i)
    
    
if __name__ == '__main__':
    import doctest
    doctest.testmod()
",insertion.py,10,"For:1,NotEq:1,Import:1,Int:3,And:1,alias:1,Index:4,Call:3,Eq:1,Sub:3,While:1,Attribute:1,Str:3,arg:2,FunctionDef:2,If:1,Gt:1,Assign:5"
1,"def linear_search(L, v):
    """""" (list, object) -> int

    Return the index of the first occurrence of v in L, or
    return -1 if v is not in L.

    >>> linear_search([2, 3, 5, 3], 2)
    0
    >>> linear_search([2, 3, 5, 3], 5)
    2
    >>> linear_search([2, 3, 5, 3], 8)
    -1
    """"""

    i = 0

    while i != len(L) and v != L[i]:
        i = i + 1

    if i == len(L):
        return -1
    else:
        return i
",linear.py,10,"Index:1,Int:3,And:1,Add:1,NotEq:1,Call:2,Eq:1,While:1,USub:1,Str:1,arg:1,Return:2,FunctionDef:1,If:1,Assign:2"
1,"def get_index_of_smallest(L, i):
    """""" (list, int) -> int

    Return the index of the smallest item in L[i:].

    >>> get_index_of_smallest([2, 7, 3, 5], 1)
    2
    """"""

    # The index of the smallest item so far.
    index_of_smallest = i

    for j in range(i + 1, len(L)):
        if L[j] < L[index_of_smallest]:
            index_of_smallest = j

    return index_of_smallest

    
def selection_sort(L):
    """""" (list) -> NoneType

    Sort the items of L from smallest to largest.

    >>> L = [3, 7, 2, 5]
    >>> selection_sort(L)
    >>> L
    [2, 3, 5, 7]
    """"""

    
    for i in range(len(L)):

        # Find the index of the smallest item in L[i:] and swap that
        # item with the item at index i.

        index_of_smallest = get_index_of_smallest(L, i)
        L[index_of_smallest], L[i] = L[i], L[index_of_smallest]



if __name__ == '__main__':
    import doctest
    doctest.testmod()
",selection.py,10,"For:2,Attribute:1,Int:1,Import:1,alias:1,Add:1,Index:2,Call:4,Eq:1,Tuple:1,Str:3,arg:2,FunctionDef:2,Return:1,Lt:1,If:2,Assign:4"
2,"def linear(L):
    index = 0
    while index < len(L):
        index = index + 1
        
def quadratic(L):
    index = 0                   # 1
    while index < len(L):       # n
        index2 = 0              # n
        while index2 < len(L):  # n * n
            index2 += 1         # n * n
        index +=1               # n
                                # 2n**2 + 3n + 1 => O(n**2)
                    
def cubic(L):
    index = 0
    while index < len(L):
        index2 = 0
        while index2 < len(L):
            index3 = 0
            while index3 < len(L):
                index3 += 1
            index2 += 1
        index +=1
                
def log(L):
    index = 0
    while 2 ** index < len(L):
        index += 1    
    
def exp(L):
    index = 0
    while index < 2 ** len(L):
        index += 1
        
def constant(L):
    index = 0
    while index < 1000000:
        index += 1",complexities.py,10,"Pow:2,Add:9,AugAssign:8,While:9,FunctionDef:6,Int:21,Lt:9,arg:6,Call:8,Assign:10"
2,"# Linear search checks every item in the list in turn. It stops when the
# item is found or when no more items are contained in the list.
def linear_search_v1(L, item):
    '''Return the index of item in list L. If item is not in L, return -1.
    '''

    index = 0
    while index < len(L) and L[index] != item:
        index += 1

    if index == len(L):
        index = -1

    return index


#  Version 1 works, but we didn't like how we had to set the index
# to -1 at the end. We decided we would start at the end and search
# toward the beginning instead. The complexity of the code is the
# same, but the implementation is cleaner.
def linear_search_v2(L, item):
    '''Return the index of item in list L. If item is not in L, return -1.
    '''

    # The not found case should return -1, so search the list backwards.
    index = len(L) - 1
    while index >= 0 and L[index] != item:
        index -= 1

    return index


def time_searchfunc(f, sz):
    '''Return the time required to search a list of size sz using the
    search function f. Always performs a worst-case search.
    '''

    import random
    import time

    large_L = range(sz)
    random.shuffle(large_L)
    t1 = time.time()
    index = f(large_L, -1)
    t2 = time.time()
    return t2 - t1


# For comparison, let's see how fast Python's search is.
def python_search(L, item):
    return L.index(item)


if __name__ == ""__main__"":
    for sz in range(10000, 160001, 10000):
        print
        ""%d items: %f"" % (sz, time_searchfunc(linear_search_v2, sz))

    # Python's search is comparable to linear search!
    print
    ""Python search on %d items: %f"" % (sz, time_searchfunc(python_search, sz))",searching.py,10,"NotEq:2,Import:2,Index:2,Call:12,GtE:1,Sub:3,While:2,USub:2,Str:6,FunctionDef:4,If:2,Return:4,For:1,Attribute:4,And:2,Int:8,alias:2,Add:1,Eq:2,Mod:2,Tuple:2,AugAssign:2,arg:4,Lt:1,Assign:7"
